,publishedAt,channelId,title,description,channelTitle,liveBroadcastContent,publishTime,thumbnails.default.url,thumbnails.default.width,thumbnails.default.height,thumbnails.medium.url,thumbnails.medium.width,thumbnails.medium.height,thumbnails.high.url,thumbnails.high.width,thumbnails.high.height,videoId
0,2021-11-02T23:15:56Z,UC52X5wxOL_s5yw0dQk7NtgA,Yahoo is latest foreign tech firm to leave China,"Yahoo Inc. says it has pulled out of China, citing an ""increasingly challenging business and legal environment."" Yahoo is the ...",Associated Press,none,2021-11-02T23:15:56Z,https://i.ytimg.com/vi/Hg8AOkiljXs/default.jpg,120,90,https://i.ytimg.com/vi/Hg8AOkiljXs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Hg8AOkiljXs/hqdefault.jpg,480,360,Hg8AOkiljXs
1,2021-11-02T22:24:45Z,UC52X5wxOL_s5yw0dQk7NtgA,Policing a key issue as Seattle chooses new mayor,"Seattle voters are choosing a new mayor and policing is a key issue in the race, months after calls to defund the police department ...",Associated Press,none,2021-11-02T22:24:45Z,https://i.ytimg.com/vi/KfL9Nd8wTx4/default.jpg,120,90,https://i.ytimg.com/vi/KfL9Nd8wTx4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/KfL9Nd8wTx4/hqdefault.jpg,480,360,KfL9Nd8wTx4
2,2021-11-02T21:50:14Z,UC52X5wxOL_s5yw0dQk7NtgA,Cargo plane wreck recovered from ocean off Hawaii,The National Transportation Safety Board has recovered the wreckage of a cargo plane that crashed into the ocean off Hawaii on ...,Associated Press,none,2021-11-02T21:50:14Z,https://i.ytimg.com/vi/XuGwSPDDN4k/default.jpg,120,90,https://i.ytimg.com/vi/XuGwSPDDN4k/mqdefault.jpg,320,180,https://i.ytimg.com/vi/XuGwSPDDN4k/hqdefault.jpg,480,360,XuGwSPDDN4k
3,2021-11-02T21:37:13Z,UC52X5wxOL_s5yw0dQk7NtgA,"Rising temps, overgrazing cause Russia desertification","Due to its northern latitudes, experts say temperatures in Russia are warming at twice the global average, putting many of its ...",Associated Press,none,2021-11-02T21:37:13Z,https://i.ytimg.com/vi/-AmNo8HTMOg/default.jpg,120,90,https://i.ytimg.com/vi/-AmNo8HTMOg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-AmNo8HTMOg/hqdefault.jpg,480,360,-AmNo8HTMOg
4,2021-11-02T21:15:28Z,UC52X5wxOL_s5yw0dQk7NtgA,Trudeau urges global carbon pricing at COP26,Canadian Prime Minister Justin Trudeau urged world leaders to negotiate a minimum price on carbon pollution at the COP-26 ...,Associated Press,none,2021-11-02T21:15:28Z,https://i.ytimg.com/vi/Sg1yUXfjVog/default.jpg,120,90,https://i.ytimg.com/vi/Sg1yUXfjVog/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Sg1yUXfjVog/hqdefault.jpg,480,360,Sg1yUXfjVog
5,2021-11-02T20:02:30Z,UC52X5wxOL_s5yw0dQk7NtgA,AP Top Stories November 2 P,"Here's the latest for Tuesday, November 2nd: President Biden pledges to reduce methane gases; Palestinians reject offer to end ...",Associated Press,none,2021-11-02T20:02:30Z,https://i.ytimg.com/vi/w2ui6_ePF1M/default.jpg,120,90,https://i.ytimg.com/vi/w2ui6_ePF1M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/w2ui6_ePF1M/hqdefault.jpg,480,360,w2ui6_ePF1M
6,2021-11-02T18:26:59Z,UC52X5wxOL_s5yw0dQk7NtgA,New sequoias take root after fire guts giant trees,Recent wildfires have killed thousands of California's giant sequoias. Now a nonprofit is planting the offspring of one of the world's ...,Associated Press,none,2021-11-02T18:26:59Z,https://i.ytimg.com/vi/eyADDiJWG0s/default.jpg,120,90,https://i.ytimg.com/vi/eyADDiJWG0s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/eyADDiJWG0s/hqdefault.jpg,480,360,eyADDiJWG0s
7,2021-11-02T17:54:57Z,UC52X5wxOL_s5yw0dQk7NtgA,Britain&#39;s Prince Charles urges climate action,"Speaking at the COP26 conference in Glasgow, the Prince of Wales said that humanity has tested the world to destruction and ...",Associated Press,none,2021-11-02T17:54:57Z,https://i.ytimg.com/vi/h3aZMqOVgEg/default.jpg,120,90,https://i.ytimg.com/vi/h3aZMqOVgEg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/h3aZMqOVgEg/hqdefault.jpg,480,360,h3aZMqOVgEg
8,2021-11-02T17:48:04Z,UC52X5wxOL_s5yw0dQk7NtgA,"Cardinal Dolan blessing of the animals, Rockettes",Cardinal Timothy Dolan kicked off the holiday season by blessing the animals that will be featured in the Radio City Music Hall's ...,Associated Press,none,2021-11-02T17:48:04Z,https://i.ytimg.com/vi/_B56Ov9lYIM/default.jpg,120,90,https://i.ytimg.com/vi/_B56Ov9lYIM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/_B56Ov9lYIM/hqdefault.jpg,480,360,_B56Ov9lYIM
9,2021-11-02T17:37:11Z,UC52X5wxOL_s5yw0dQk7NtgA,Prosecutor: Rittenhouse provoked shootings,"Opening statements have begun in the murder trial of Kyle Rittenhouse, who shot three people during a protest against racial ...",Associated Press,none,2021-11-02T17:37:11Z,https://i.ytimg.com/vi/TWnE-0xZcJI/default.jpg,120,90,https://i.ytimg.com/vi/TWnE-0xZcJI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/TWnE-0xZcJI/hqdefault.jpg,480,360,TWnE-0xZcJI
10,2021-11-02T16:49:39Z,UC52X5wxOL_s5yw0dQk7NtgA,Jeff Bezos pledges $2bn to combat climate change,The Bezos Earth Fund pledged $2 billion Tuesday to fight climate change through landscape restoration and the transformation of ...,Associated Press,none,2021-11-02T16:49:39Z,https://i.ytimg.com/vi/07GpaB11jGI/default.jpg,120,90,https://i.ytimg.com/vi/07GpaB11jGI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/07GpaB11jGI/hqdefault.jpg,480,360,07GpaB11jGI
11,2021-11-02T16:28:19Z,UC52X5wxOL_s5yw0dQk7NtgA,French Fishermen left in dark over spat with UK,French Fishermen left in dark over spat with UK Subscribe for more Breaking News: http://smarturl.it/AssociatedPress Website: ...,Associated Press,none,2021-11-02T16:28:19Z,https://i.ytimg.com/vi/-w7E5xbE79g/default.jpg,120,90,https://i.ytimg.com/vi/-w7E5xbE79g/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-w7E5xbE79g/hqdefault.jpg,480,360,-w7E5xbE79g
12,2021-11-02T11:24:14Z,UC52X5wxOL_s5yw0dQk7NtgA,Epik High blast back with &#39;Face ID&#39;,"Tablo of hip hop outfit Epik High talks about the trio's metaverse-inspired single, ""Face ID."" (Nov. 2) Subscribe for more Breaking ...",Associated Press,none,2021-11-02T11:24:14Z,https://i.ytimg.com/vi/WZfSC1IVUFc/default.jpg,120,90,https://i.ytimg.com/vi/WZfSC1IVUFc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/WZfSC1IVUFc/hqdefault.jpg,480,360,WZfSC1IVUFc
13,2021-11-02T11:25:12Z,UC52X5wxOL_s5yw0dQk7NtgA,"ShowBiz Minute: Baldwin, Winehouse, Royals","""Rust"" assistant director who handed Baldwin gun hopes for film industry changes; Amy Winehouse treasures go up for auction; ...",Associated Press,none,2021-11-02T11:25:12Z,https://i.ytimg.com/vi/w04XXUO3HWA/default.jpg,120,90,https://i.ytimg.com/vi/w04XXUO3HWA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/w04XXUO3HWA/hqdefault.jpg,480,360,w04XXUO3HWA
14,2021-11-02T10:22:40Z,UC52X5wxOL_s5yw0dQk7NtgA,On This Day: 2 November 1994,"In 1994, one of Andy Wharhol's famous artworks of Marilyn Monroe, sold for over three million dollars. (Nov. 2) Subscribe for more ...",Associated Press,none,2021-11-02T10:22:40Z,https://i.ytimg.com/vi/Zd7mpg306WA/default.jpg,120,90,https://i.ytimg.com/vi/Zd7mpg306WA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Zd7mpg306WA/hqdefault.jpg,480,360,Zd7mpg306WA
15,2021-11-02T08:48:09Z,UC52X5wxOL_s5yw0dQk7NtgA,AP Top Stories November 2 A,"Here's the latest for Tuesday, November 2nd: Virginia to make decision in tight Governor's race; Elections in New Jersey and other ...",Associated Press,none,2021-11-02T08:48:09Z,https://i.ytimg.com/vi/4wBeikszzWU/default.jpg,120,90,https://i.ytimg.com/vi/4wBeikszzWU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/4wBeikszzWU/hqdefault.jpg,480,360,4wBeikszzWU
16,2021-11-02T07:58:45Z,UC52X5wxOL_s5yw0dQk7NtgA,Late rallies ahead of Virginia Governor election,A Virginia governor's race that appears deadlocked between Democrat Terry McAuliffe and Republican Glenn Youngkin entered ...,Associated Press,none,2021-11-02T07:58:45Z,https://i.ytimg.com/vi/euPwJY2Nbvo/default.jpg,120,90,https://i.ytimg.com/vi/euPwJY2Nbvo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/euPwJY2Nbvo/hqdefault.jpg,480,360,euPwJY2Nbvo
17,2021-11-02T05:38:42Z,UC52X5wxOL_s5yw0dQk7NtgA,China&#39;s flooded farms face climate woes,"China is the world's largest contributor to global warming, but meanwhile China's people are already suffering the brunt of climate ...",Associated Press,none,2021-11-02T05:38:42Z,https://i.ytimg.com/vi/k54Fr-U0xgM/default.jpg,120,90,https://i.ytimg.com/vi/k54Fr-U0xgM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/k54Fr-U0xgM/hqdefault.jpg,480,360,k54Fr-U0xgM
18,2021-11-02T05:05:19Z,UC52X5wxOL_s5yw0dQk7NtgA,Climate Change: Why Bigger Storms Hit More Often,"As the planet gets warmer, big storms have become more frequent. (Nov. 2) Subscribe for more Breaking News: ...",Associated Press,none,2021-11-02T05:05:19Z,https://i.ytimg.com/vi/P6VpQgepT-U/default.jpg,120,90,https://i.ytimg.com/vi/P6VpQgepT-U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/P6VpQgepT-U/hqdefault.jpg,480,360,P6VpQgepT-U
19,2021-11-02T04:13:09Z,UC52X5wxOL_s5yw0dQk7NtgA,Georgia Sec. of State talks Trump in new book,"Georgia Secretary of State Brad Raffensperger's new book ""Integrity Counts"" takes another look at Donald Trump's lost election.",Associated Press,none,2021-11-02T04:13:09Z,https://i.ytimg.com/vi/wkjhPDUwQN8/default.jpg,120,90,https://i.ytimg.com/vi/wkjhPDUwQN8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/wkjhPDUwQN8/hqdefault.jpg,480,360,wkjhPDUwQN8
20,2021-11-02T04:13:18Z,UC52X5wxOL_s5yw0dQk7NtgA,COVID-19 accelerates food delivery robot offerings,"Hundreds of little food delivery robots are now navigating college campuses and city sidewalks in the U.S., the U.K. and ...",Associated Press,none,2021-11-02T04:13:18Z,https://i.ytimg.com/vi/AaNBkKl38j8/default.jpg,120,90,https://i.ytimg.com/vi/AaNBkKl38j8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/AaNBkKl38j8/hqdefault.jpg,480,360,AaNBkKl38j8
21,2021-11-02T01:23:06Z,UC52X5wxOL_s5yw0dQk7NtgA,The faithful fight against climate change,Christian pastors join forces with Native American tribes in southern Louisiana to help protect and preserve their hurricane-prone ...,Associated Press,none,2021-11-02T01:23:06Z,https://i.ytimg.com/vi/lF05P2M_R3U/default.jpg,120,90,https://i.ytimg.com/vi/lF05P2M_R3U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/lF05P2M_R3U/hqdefault.jpg,480,360,lF05P2M_R3U
22,2021-11-02T00:08:52Z,UC52X5wxOL_s5yw0dQk7NtgA,Today in History for November 2nd,Highlights of this day in history: President Harry Truman wins re-election in an upset; South Vietnam's Ngo Dinh Diem killed after ...,Associated Press,none,2021-11-02T00:08:52Z,https://i.ytimg.com/vi/FbzCEH1SZHQ/default.jpg,120,90,https://i.ytimg.com/vi/FbzCEH1SZHQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/FbzCEH1SZHQ/hqdefault.jpg,480,360,FbzCEH1SZHQ
23,2021-11-01T22:35:19Z,UC52X5wxOL_s5yw0dQk7NtgA,Military weighs penalties for refusing vaccine,"As deadlines loom for military and defense civilians to get mandated COVID-19 vaccines, senior leaders must now wrestle with ...",Associated Press,none,2021-11-01T22:35:19Z,https://i.ytimg.com/vi/0noN4PNMpaM/default.jpg,120,90,https://i.ytimg.com/vi/0noN4PNMpaM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/0noN4PNMpaM/hqdefault.jpg,480,360,0noN4PNMpaM
24,2021-11-01T21:09:22Z,UC52X5wxOL_s5yw0dQk7NtgA,Judge sets rules for trial of Epstein associate,A judge ruled Monday that accusers in the upcoming sex trafficking trial of Jeffrey Epstein associate Ghislaine Maxwell can use ...,Associated Press,none,2021-11-01T21:09:22Z,https://i.ytimg.com/vi/YX_3dvg6rxk/default.jpg,120,90,https://i.ytimg.com/vi/YX_3dvg6rxk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/YX_3dvg6rxk/hqdefault.jpg,480,360,YX_3dvg6rxk
25,2021-11-01T20:32:12Z,UC52X5wxOL_s5yw0dQk7NtgA,WH: US has enough vaccine for all eligible kids,"Anticipating a green light from vaccine advisers, the White House says the U.S. has enough supply and is assembling and ...",Associated Press,none,2021-11-01T20:32:12Z,https://i.ytimg.com/vi/P_BOP8k36ls/default.jpg,120,90,https://i.ytimg.com/vi/P_BOP8k36ls/mqdefault.jpg,320,180,https://i.ytimg.com/vi/P_BOP8k36ls/hqdefault.jpg,480,360,P_BOP8k36ls
26,2021-11-01T20:29:04Z,UC52X5wxOL_s5yw0dQk7NtgA,AP Top Stories November 1 P,"Here's the latest for Monday, November 1: Supreme Court signals they'll allow challenges to Texas abortion law; Biden speaks at ...",Associated Press,none,2021-11-01T20:29:04Z,https://i.ytimg.com/vi/vTU5LI-o-aQ/default.jpg,120,90,https://i.ytimg.com/vi/vTU5LI-o-aQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/vTU5LI-o-aQ/hqdefault.jpg,480,360,vTU5LI-o-aQ
27,2021-11-01T20:22:32Z,UC52X5wxOL_s5yw0dQk7NtgA,World leaders arrive for climate summit,"British Prime Minister Boris Johnson opened a global climate summit in Scotland, saying the world is strapped to a “doomsday ...",Associated Press,none,2021-11-01T20:22:32Z,https://i.ytimg.com/vi/9-DhslZIGOA/default.jpg,120,90,https://i.ytimg.com/vi/9-DhslZIGOA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/9-DhslZIGOA/hqdefault.jpg,480,360,9-DhslZIGOA
28,2021-11-01T20:21:14Z,UC52X5wxOL_s5yw0dQk7NtgA,Manchin wavers on Biden&#39;s big domestic package,"Sen. Joe Manchin is wavering over supporting President Joe Biden's $1.75 trillion package, a sweeping social services and ...",Associated Press,none,2021-11-01T20:21:14Z,https://i.ytimg.com/vi/AQdjH0MOpFI/default.jpg,120,90,https://i.ytimg.com/vi/AQdjH0MOpFI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/AQdjH0MOpFI/hqdefault.jpg,480,360,AQdjH0MOpFI
29,2021-11-01T18:55:26Z,UC52X5wxOL_s5yw0dQk7NtgA,Prince of Wales addresses climate meeting,"The Prince of Wales told leaders at the United Nations Climate Change Conference the ""hopes of the world are upon you."" (Nov.",Associated Press,none,2021-11-01T18:55:26Z,https://i.ytimg.com/vi/_JqmmDbVnLY/default.jpg,120,90,https://i.ytimg.com/vi/_JqmmDbVnLY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/_JqmmDbVnLY/hqdefault.jpg,480,360,_JqmmDbVnLY
30,2021-11-01T17:31:40Z,UC52X5wxOL_s5yw0dQk7NtgA,Biden apologizes for Trump&#39;s actions on climate,U.S. President Joe Biden apologized for former President Donald Trump's decision to leave the Paris Agreement and the role the ...,Associated Press,none,2021-11-01T17:31:40Z,https://i.ytimg.com/vi/7JnJtgxqT5E/default.jpg,120,90,https://i.ytimg.com/vi/7JnJtgxqT5E/mqdefault.jpg,320,180,https://i.ytimg.com/vi/7JnJtgxqT5E/hqdefault.jpg,480,360,7JnJtgxqT5E
31,2021-11-01T17:08:30Z,UC52X5wxOL_s5yw0dQk7NtgA,"9,000 NYC workers on leave as jab mandate starts",New York City's vax mandate for city workers took effect Monday amid resistance among a minority of staff in critical public safety ...,Associated Press,none,2021-11-01T17:08:30Z,https://i.ytimg.com/vi/9iI2SD6MUQQ/default.jpg,120,90,https://i.ytimg.com/vi/9iI2SD6MUQQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/9iI2SD6MUQQ/hqdefault.jpg,480,360,9iI2SD6MUQQ
32,2021-11-01T12:28:18Z,UC52X5wxOL_s5yw0dQk7NtgA,Jacksons host &#39;Thriller Night&#39; Halloween party,"Michael Jackson's son Prince holds the annual ""Thriller Night"" Halloween costume party at the Jackson family's Hayvenhurst ...",Associated Press,none,2021-11-01T12:28:18Z,https://i.ytimg.com/vi/UFItU2HZahk/default.jpg,120,90,https://i.ytimg.com/vi/UFItU2HZahk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/UFItU2HZahk/hqdefault.jpg,480,360,UFItU2HZahk
33,2021-11-01T11:39:00Z,UC52X5wxOL_s5yw0dQk7NtgA,"Jay-Z, Foo Fighters welcomed into Rock &amp; Roll Hall of Fame",Self-proclaimed “greatest rapper alive” Jay-Z inducted into the Rock and Roll Hall of Fame as part of an eclectic 2021 Rock & Roll ...,Associated Press,none,2021-11-01T11:39:00Z,https://i.ytimg.com/vi/nMqMTO5Dtro/default.jpg,120,90,https://i.ytimg.com/vi/nMqMTO5Dtro/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nMqMTO5Dtro/hqdefault.jpg,480,360,nMqMTO5Dtro
34,2021-11-01T11:13:39Z,UC52X5wxOL_s5yw0dQk7NtgA,"ShowBiz Minute: Baldwin, Jay-Z, US Box Office","""She was my friend"" - Alec Baldwin mourns cinematographer; Jay-Z, Foo Fighters welcomed into Rock & Roll Hall of Fame; ...",Associated Press,none,2021-11-01T11:13:39Z,https://i.ytimg.com/vi/3d2R7cYt5Xw/default.jpg,120,90,https://i.ytimg.com/vi/3d2R7cYt5Xw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3d2R7cYt5Xw/hqdefault.jpg,480,360,3d2R7cYt5Xw
35,2021-11-01T11:05:25Z,UC52X5wxOL_s5yw0dQk7NtgA,On This Day: 1 November 1946,"The first Royal Command performance took place in London. It was a starry event and ""A Matter Of Life And Death"" was shown to ...",Associated Press,none,2021-11-01T11:05:25Z,https://i.ytimg.com/vi/__dF-KyvLwE/default.jpg,120,90,https://i.ytimg.com/vi/__dF-KyvLwE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/__dF-KyvLwE/hqdefault.jpg,480,360,__dF-KyvLwE
36,2021-11-01T10:03:48Z,UC52X5wxOL_s5yw0dQk7NtgA,Climate Change: How Emissions Have Risen,World leaders have been trying to do something about climate change for 29 years but in that time Earth has gotten much hotter ...,Associated Press,none,2021-11-01T10:03:48Z,https://i.ytimg.com/vi/9W_3n0S-SI4/default.jpg,120,90,https://i.ytimg.com/vi/9W_3n0S-SI4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/9W_3n0S-SI4/hqdefault.jpg,480,360,9W_3n0S-SI4
37,2021-11-01T09:55:17Z,UC52X5wxOL_s5yw0dQk7NtgA,AP Top Stories November 1 A,Here's the latest for Monday November 1st: Biden going to climate summit in Scotland; Biden says Russia and China 'didn't show ...,Associated Press,none,2021-11-01T09:55:17Z,https://i.ytimg.com/vi/rrK2brIf7_s/default.jpg,120,90,https://i.ytimg.com/vi/rrK2brIf7_s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rrK2brIf7_s/hqdefault.jpg,480,360,rrK2brIf7_s
38,2021-11-01T09:25:01Z,UC52X5wxOL_s5yw0dQk7NtgA,Han So-hee becomes &#39;muscle maniac&#39; in &#39;My Name&#39; training,"""My Name"" director Kim Jin-min says star Han So-hee earned her role in the action series by working hard on her fighting skills.",Associated Press,none,2021-11-01T09:25:01Z,https://i.ytimg.com/vi/_dvkL8R3snQ/default.jpg,120,90,https://i.ytimg.com/vi/_dvkL8R3snQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/_dvkL8R3snQ/hqdefault.jpg,480,360,_dvkL8R3snQ
39,2021-11-01T08:48:52Z,UC52X5wxOL_s5yw0dQk7NtgA,Thailand reopens airports to boost economy,"Thailand on Monday substantially reopened to foreign tourists, some 18 months after effectively closing its borders against the ...",Associated Press,none,2021-11-01T08:48:52Z,https://i.ytimg.com/vi/cN8-5Y0i-08/default.jpg,120,90,https://i.ytimg.com/vi/cN8-5Y0i-08/mqdefault.jpg,320,180,https://i.ytimg.com/vi/cN8-5Y0i-08/hqdefault.jpg,480,360,cN8-5Y0i-08
40,2021-11-01T07:46:41Z,UC52X5wxOL_s5yw0dQk7NtgA,Afghan hospital suffers under Taliban rule,"Tiny and suffering from malnutrition, Mohebullah's life was on the brink, but doctors in Mirbacha Kot, a small district hospital ...",Associated Press,none,2021-11-01T07:46:41Z,https://i.ytimg.com/vi/gTns9_zQLNY/default.jpg,120,90,https://i.ytimg.com/vi/gTns9_zQLNY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/gTns9_zQLNY/hqdefault.jpg,480,360,gTns9_zQLNY
41,2021-11-01T07:37:09Z,UC52X5wxOL_s5yw0dQk7NtgA,Why it&#39;s hard for India to quit coal,"Earth desperately needs people to stop burning coal, the biggest single source of greenhouse gases, to avoid the most ...",Associated Press,none,2021-11-01T07:37:09Z,https://i.ytimg.com/vi/3wpCNl70jLU/default.jpg,120,90,https://i.ytimg.com/vi/3wpCNl70jLU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3wpCNl70jLU/hqdefault.jpg,480,360,3wpCNl70jLU
42,2021-11-01T06:16:22Z,UC52X5wxOL_s5yw0dQk7NtgA,Biden: Trump&#39;s Iran deal exit &#39;very bad judgments&#39;,President Biden said he and other world leaders agree that diplomacy is the best way to keep Iran from gaining a nuclear ...,Associated Press,none,2021-11-01T06:16:22Z,https://i.ytimg.com/vi/7RFqNpMZ-r8/default.jpg,120,90,https://i.ytimg.com/vi/7RFqNpMZ-r8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/7RFqNpMZ-r8/hqdefault.jpg,480,360,7RFqNpMZ-r8
43,2021-11-01T05:11:03Z,UC52X5wxOL_s5yw0dQk7NtgA,AP Reporter talks defense in Rittenhouse case,When Kyle Rittenhouse goes on trial for shooting three men during street protests in Wisconsin that followed the police shooting of ...,Associated Press,none,2021-11-01T05:11:03Z,https://i.ytimg.com/vi/WQx6Jd3Be8o/default.jpg,120,90,https://i.ytimg.com/vi/WQx6Jd3Be8o/mqdefault.jpg,320,180,https://i.ytimg.com/vi/WQx6Jd3Be8o/hqdefault.jpg,480,360,WQx6Jd3Be8o
44,2021-10-31T22:17:45Z,UC52X5wxOL_s5yw0dQk7NtgA,AP Top Stories October 31 P,"Here's the latest for Sunday, October 31: Biden unveils steps to strengthen global supply chains; American Airlines cancels ...",Associated Press,none,2021-10-31T22:17:45Z,https://i.ytimg.com/vi/JjTeZKmgraQ/default.jpg,120,90,https://i.ytimg.com/vi/JjTeZKmgraQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/JjTeZKmgraQ/hqdefault.jpg,480,360,JjTeZKmgraQ
45,2021-10-30T22:01:38Z,UC52X5wxOL_s5yw0dQk7NtgA,AP Top Stories October 30 5P,"Here's the latest for Friday, October 30: Biden in Italy for G20; Modi invites Pope to India; Biden wants to resume Iran Nuclear talks; ...",Associated Press,none,2021-10-30T22:01:38Z,https://i.ytimg.com/vi/y-97B96X9fI/default.jpg,120,90,https://i.ytimg.com/vi/y-97B96X9fI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/y-97B96X9fI/hqdefault.jpg,480,360,y-97B96X9fI
46,2021-10-30T21:08:49Z,UC52X5wxOL_s5yw0dQk7NtgA,Today in History for October 31st,Highlights of this day in history: Martin Luther leads start of Protestant Reformation; President Lyndon B. Johnson halts U.S. ...,Associated Press,none,2021-10-30T21:08:49Z,https://i.ytimg.com/vi/kRX6Qd7hLoY/default.jpg,120,90,https://i.ytimg.com/vi/kRX6Qd7hLoY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kRX6Qd7hLoY/hqdefault.jpg,480,360,kRX6Qd7hLoY
47,2021-10-30T04:16:08Z,UC52X5wxOL_s5yw0dQk7NtgA,Anti-Biden phrase &#39;Let&#39;s Go Brandon&#39; goes viral,"Critics of Joe Biden have come up with a cryptic new phrase to insult the Democratic president: ""Let's Go Brandon."" (Oct. 30) ...",Associated Press,none,2021-10-30T04:16:08Z,https://i.ytimg.com/vi/PUBL-IWCfJg/default.jpg,120,90,https://i.ytimg.com/vi/PUBL-IWCfJg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/PUBL-IWCfJg/hqdefault.jpg,480,360,PUBL-IWCfJg
48,2021-10-30T00:43:32Z,UC52X5wxOL_s5yw0dQk7NtgA,Today in History for October 30th,Highlights of this day in history: 'War of the Worlds' spooks Americans on Halloween Eve; A deadly mudslide hits Nicaragua after ...,Associated Press,none,2021-10-30T00:43:32Z,https://i.ytimg.com/vi/znI8Rb1A6Kk/default.jpg,120,90,https://i.ytimg.com/vi/znI8Rb1A6Kk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/znI8Rb1A6Kk/hqdefault.jpg,480,360,znI8Rb1A6Kk
49,2021-10-29T23:03:22Z,UC52X5wxOL_s5yw0dQk7NtgA,Firefighters angry with NYC vaccine mandate,"New York City is bracing for a worker shortage as its COVID-19 vaccine mandate looms. Police officers, firefighters and most other ...",Associated Press,none,2021-10-29T23:03:22Z,https://i.ytimg.com/vi/TVrNgfeG82I/default.jpg,120,90,https://i.ytimg.com/vi/TVrNgfeG82I/mqdefault.jpg,320,180,https://i.ytimg.com/vi/TVrNgfeG82I/hqdefault.jpg,480,360,TVrNgfeG82I
50,2021-10-29T22:33:06Z,UC52X5wxOL_s5yw0dQk7NtgA,UN humanitarian chief urges focus on Afghanistan,The United Nations humanitarian chief is warning world leaders at the G20 to focus on the needs of afghanistan as winter sets in ...,Associated Press,none,2021-10-29T22:33:06Z,https://i.ytimg.com/vi/IaFYu0D-RNU/default.jpg,120,90,https://i.ytimg.com/vi/IaFYu0D-RNU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IaFYu0D-RNU/hqdefault.jpg,480,360,IaFYu0D-RNU
51,2021-10-29T20:50:15Z,UC52X5wxOL_s5yw0dQk7NtgA,AP Top Stories October 29 P,"Here's the latest for Friday, October 29: FDA authorizes vaccines for kids; West Virginia goes from first to worst in vaccinations; ...",Associated Press,none,2021-10-29T20:50:15Z,https://i.ytimg.com/vi/NeOzaiRpJp4/default.jpg,120,90,https://i.ytimg.com/vi/NeOzaiRpJp4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NeOzaiRpJp4/hqdefault.jpg,480,360,NeOzaiRpJp4
52,2021-10-29T10:24:55Z,UC52X5wxOL_s5yw0dQk7NtgA,"ShowBiz Minute: AMAs, Reynolds, King",Teen pop star Olivia Rodrigo leads AMA nominees for her debut; Ryan Reynolds: The goal is to take Wrexham to the Premier ...,Associated Press,none,2021-10-29T10:24:55Z,https://i.ytimg.com/vi/7TGskepOAjA/default.jpg,120,90,https://i.ytimg.com/vi/7TGskepOAjA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/7TGskepOAjA/hqdefault.jpg,480,360,7TGskepOAjA
